Image Address,Target Index,Target Right Ascension,Target Declination,Survey,Band,Number of Central Blobs,Main Blob Center,Main Blob Radius,Main Blob Displacement,Percent Outside Diffraction,Threshold Value,Percent of Image White,Validation,Error
FITS/TAM/index-6/WISE+(AllWISE)--w4,6,54.2878604,-29.8301653,WISE,w4,0,NULL,NULL,NULL,NULL,0.572265625,0.42525252525252527,0,Image lacks central blob
FITS/TAM/index-6/DSS--DSS2+Red,6,54.2878604,-29.8301653,DSS,DSS2+Red,1,"(29, 30)",15,1.0,0.36658031088082904,0.447265625,0.24067796610169492,,NULL
FITS/TAM/index-6/DSS--DSS2+IR,6,54.2878604,-29.8301653,DSS,DSS2+IR,1,"(28, 30)",14,2.0,0.1958955223880597,0.427734375,0.15593220338983052,,NULL
FITS/TAM/index-6/WISE+(AllWISE)--w1,6,54.2878604,-29.8301653,WISE,w1,1,"(22, 22)",8,0.0,0.0,0.349609375,0.11818181818181818,,NULL
FITS/TAM/index-6/2MASS--J,6,54.2878604,-29.8301653,2MASS,J,1,"(29, 30)",4,2.23606797749979,0.0,0.318359375,0.01612469766191884,,NULL
FITS/TAM/index-6/2MASS--H,6,54.2878604,-29.8301653,2MASS,H,1,"(29, 30)",4,2.23606797749979,0.0,0.310546875,0.013974737973662993,,NULL
FITS/TAM/index-7/WISE+(AllWISE)--w3,7,67.6112099,-43.2126687,WISE,w3,1,"(22, 22)",11,1.4142135623730951,0.2747524752475248,0.388671875,0.19950617283950617,,NULL
FITS/TAM/index-7/WISE+(AllWISE)--w2,7,67.6112099,-43.2126687,WISE,w2,1,"(22, 22)",8,1.4142135623730951,0.0,0.341796875,0.11209876543209876,,NULL
FITS/TAM/index-7/DSS--DSS2+Blue,7,67.6112099,-43.2126687,DSS,DSS2+Blue,1,"(18, 18)",11,0.0,0.6387755102040816,0.486328125,0.8375510204081633,,NULL
FITS/TAM/index-7/2MASS--K,7,67.6112099,-43.2126687,2MASS,K,1,"(30, 29)",4,2.23606797749979,0.0,0.341796875,0.010749798441279226,,NULL
FITS/TAM/index-7/WISE+(AllWISE)--w4,7,67.6112099,-43.2126687,WISE,w4,0,NULL,NULL,NULL,NULL,0.587890625,0.4192592592592593,0,Image lacks central blob
FITS/TAM/index-7/DSS--DSS2+Red,7,67.6112099,-43.2126687,DSS,DSS2+Red,1,"(29, 30)",15,1.0,0.3864491844416562,0.462890625,0.2387005649717514,,NULL
FITS/TAM/index-7/DSS--DSS2+IR,7,67.6112099,-43.2126687,DSS,DSS2+IR,1,"(28, 29)",11,2.23606797749979,0.08450704225352113,0.416015625,0.1271186440677966,,NULL
FITS/TAM/index-7/WISE+(AllWISE)--w1,7,67.6112099,-43.2126687,WISE,w1,1,"(22, 22)",8,1.4142135623730951,0.0,0.341796875,0.11753086419753087,,NULL
FITS/TAM/index-7/2MASS--J,7,67.6112099,-43.2126687,2MASS,J,1,"(30, 29)",4,2.23606797749979,0.0,0.326171875,0.01585595270088686,,NULL
FITS/TAM/index-7/2MASS--H,7,67.6112099,-43.2126687,2MASS,H,1,"(30, 29)",4,2.23606797749979,0.0,0.314453125,0.01263101316850309,,NULL
FITS/TAM/index-8/WISE+(AllWISE)--w3,8,5.3894788,-66.3046344,WISE,w3,1,"(21, 22)",9,1.0,0.20596205962059622,0.419921875,0.1962809917355372,,NULL
FITS/TAM/index-8/WISE+(AllWISE)--w2,8,5.3894788,-66.3046344,WISE,w2,1,"(21, 22)",8,1.0,0.0,0.349609375,0.11673553719008264,,NULL
FITS/TAM/index-8/DSS--DSS2+Blue,8,5.3894788,-66.3046344,DSS,DSS2+Blue,1,"(16, 17)",11,2.23606797749979,0.6118421052631579,0.486328125,0.769795918367347,,NULL
FITS/TAM/index-8/2MASS--K,8,5.3894788,-66.3046344,2MASS,K,1,"(29, 29)",4,2.8284271247461903,0.0,0.330078125,0.011018543402311207,,NULL
FITS/TAM/index-8/WISE+(AllWISE)--w4,8,5.3894788,-66.3046344,WISE,w4,0,NULL,NULL,NULL,NULL,0.626953125,0.4194214876033058,0,Image lacks central blob
FITS/TAM/index-8/DSS--DSS2+Red,8,5.3894788,-66.3046344,DSS,DSS2+Red,1,"(30, 31)",15,1.0,0.35657894736842105,0.337890625,0.23135593220338982,,NULL
FITS/TAM/index-8/DSS--DSS2+IR,8,5.3894788,-66.3046344,DSS,DSS2+IR,1,"(29, 31)",11,1.4142135623730951,0.06415929203539823,0.431640625,0.13983050847457626,,NULL
FITS/TAM/index-8/WISE+(AllWISE)--w1,8,5.3894788,-66.3046344,WISE,w1,1,"(21, 22)",8,1.0,0.0,0.341796875,0.12190082644628099,,NULL
FITS/TAM/index-8/2MASS--J,8,5.3894788,-66.3046344,2MASS,J,1,"(29, 29)",4,2.8284271247461903,0.0,0.322265625,0.015587207739854878,,NULL
FITS/TAM/index-8/2MASS--H,8,5.3894788,-66.3046344,2MASS,H,1,"(29, 29)",4,2.8284271247461903,0.0,0.291015625,0.01209352324643913,,NULL
FITS/TAM/index-9/WISE+(AllWISE)--w3,9,312.2113474,-59.2345127,WISE,w3,1,"(22, 22)",11,1.4142135623730951,0.30238095238095236,0.396484375,0.2074074074074074,,NULL
FITS/TAM/index-9/WISE+(AllWISE)--w2,9,312.2113474,-59.2345127,WISE,w2,1,"(22, 22)",8,1.4142135623730951,0.0,0.330078125,0.11555555555555555,,NULL
FITS/TAM/index-9/DSS--DSS2+Blue,9,312.2113474,-59.2345127,DSS,DSS2+Blue,1,"(18, 17)",11,1.0,0.6932409012131716,0.498046875,0.8579591836734693,,NULL
FITS/TAM/index-9/2MASS--K,9,312.2113474,-59.2345127,2MASS,K,1,"(30, 29)",4,2.23606797749979,0.0,0.341796875,0.011824778285407149,,NULL
FITS/TAM/index-9/WISE+(AllWISE)--w4,9,312.2113474,-59.2345127,WISE,w4,0,NULL,NULL,NULL,NULL,0.560546875,0.4419753086419753,0,Image lacks central blob
FITS/TAM/index-9/DSS--DSS2+Red,9,312.2113474,-59.2345127,DSS,DSS2+Red,1,"(29, 30)",14,1.0,0.19798657718120805,0.427734375,0.1711864406779661,,NULL
FITS/TAM/index-9/DSS--DSS2+IR,9,312.2113474,-59.2345127,DSS,DSS2+IR,1,"(30, 30)",11,0.0,0.062034739454094295,0.412109375,0.11892655367231639,,NULL
FITS/TAM/index-9/WISE+(AllWISE)--w1,9,312.2113474,-59.2345127,WISE,w1,1,"(22, 22)",8,1.4142135623730951,0.0,0.353515625,0.12395061728395061,,NULL
FITS/TAM/index-9/2MASS--J,9,312.2113474,-59.2345127,2MASS,J,1,"(30, 30)",4,1.4142135623730951,0.0,0.337890625,0.01585595270088686,,NULL
FITS/TAM/index-9/2MASS--H,9,312.2113474,-59.2345127,2MASS,H,1,"(30, 29)",4,2.23606797749979,0.0,0.337890625,0.01236226820747111,,NULL
FITS/TAM/index-10/WISE+(AllWISE)--w3,10,293.7723759,-31.6091995,WISE,w3,1,"(21, 22)",11,2.23606797749979,0.24484536082474226,0.412109375,0.19160493827160494,,NULL
FITS/TAM/index-10/WISE+(AllWISE)--w2,10,293.7723759,-31.6091995,WISE,w2,1,"(22, 22)",8,1.4142135623730951,0.0,0.345703125,0.11259259259259259,,NULL
FITS/TAM/index-10/DSS--DSS1+Blue,10,293.7723759,-31.6091995,DSS,DSS1+Blue,1,"(29, 32)",14,2.23606797749979,0.2677165354330709,0.498046875,0.18954802259887005,,NULL
FITS/TAM/index-10/DSS--DSS1+Red,10,293.7723759,-31.6091995,DSS,DSS1+Red,1,"(29, 33)",15,3.1622776601683795,0.3262411347517731,0.494140625,0.22853107344632767,,NULL
FITS/TAM/index-10/DSS--DSS2+Blue,10,293.7723759,-31.6091995,DSS,DSS2+Blue,1,"(17, 17)",11,1.4142135623730951,0.5912240184757506,0.419921875,0.8040816326530612,,NULL
FITS/TAM/index-10/2MASS--K,10,293.7723759,-31.6091995,2MASS,K,1,"(29, 30)",4,2.23606797749979,0.0,0.314453125,0.013168503090567052,,NULL
FITS/TAM/index-10/WISE+(AllWISE)--w4,10,293.7723759,-31.6091995,WISE,w4,0,NULL,NULL,NULL,NULL,0.607421875,0.5619753086419753,0,Image lacks central blob
FITS/TAM/index-10/DSS--DSS2+Red,10,293.7723759,-31.6091995,DSS,DSS2+Red,1,"(29, 31)",11,1.4142135623730951,0.06971677559912855,0.435546875,0.14293785310734464,,NULL
FITS/TAM/index-10/DSS--DSS2+IR,10,293.7723759,-31.6091995,DSS,DSS2+IR,1,"(28, 30)",11,2.0,0.06537530266343826,0.416015625,0.12570621468926554,,NULL
FITS/TAM/index-10/WISE+(AllWISE)--w1,10,293.7723759,-31.6091995,WISE,w1,1,"(22, 22)",8,1.4142135623730951,0.011450381679389313,0.349609375,0.12938271604938273,,NULL
FITS/TAM/index-10/2MASS--J,10,293.7723759,-31.6091995,2MASS,J,1,"(29, 30)",4,2.23606797749979,0.0,0.333984375,0.01719967750604676,,NULL
FITS/TAM/index-10/2MASS--H,10,293.7723759,-31.6091995,2MASS,H,1,"(29, 30)",4,2.23606797749979,0.0,0.322265625,0.013437248051599033,,NULL
FITS/TAM/index-11/WISE+(AllWISE)--w3,11,109.8874641,-57.4488474,WISE,w3,1,"(22, 22)",11,1.4142135623730951,0.2563451776649746,0.388671875,0.198989898989899,,NULL
FITS/TAM/index-11/WISE+(AllWISE)--w2,11,109.8874641,-57.4488474,WISE,w2,1,"(21, 22)",8,2.23606797749979,0.0,0.345703125,0.11717171717171718,,NULL
FITS/TAM/index-11/DSS--DSS2+Blue,11,109.8874641,-57.4488474,DSS,DSS2+Blue,1,"(17, 16)",11,2.23606797749979,0.6075388026607539,0.595703125,0.5118367346938776,,NULL
FITS/TAM/index-11/2MASS--K,11,109.8874641,-57.4488474,2MASS,K,1,"(29, 29)",4,2.8284271247461903,0.0,0.326171875,0.011018543402311207,,NULL
FITS/TAM/index-11/WISE+(AllWISE)--w4,11,109.8874641,-57.4488474,WISE,w4,0,NULL,NULL,NULL,NULL,0.587890625,0.44747474747474747,0,Image lacks central blob
FITS/TAM/index-11/DSS--DSS2+Red,11,109.8874641,-57.4488474,DSS,DSS2+Red,1,"(29, 29)",14,1.4142135623730951,0.22061191626409019,0.451171875,0.21430623384085032,,NULL
FITS/TAM/index-11/DSS--DSS2+IR,11,109.8874641,-57.4488474,DSS,DSS2+IR,1,"(29, 29)",9,1.4142135623730951,0.0,0.404296875,0.11751412429378531,,NULL
FITS/TAM/index-11/WISE+(AllWISE)--w1,11,109.8874641,-57.4488474,WISE,w1,1,"(21, 22)",8,2.23606797749979,0.0,0.349609375,0.11515151515151516,,NULL
FITS/TAM/index-11/2MASS--J,11,109.8874641,-57.4488474,2MASS,J,1,"(30, 29)",4,2.23606797749979,0.0,0.341796875,0.014243482934694974,,NULL
FITS/TAM/index-11/2MASS--H,11,109.8874641,-57.4488474,2MASS,H,1,"(30, 29)",4,2.23606797749979,0.0,0.314453125,0.011287288363343187,,NULL
FITS/TAM/index-12/WISE+(AllWISE)--w3,12,96.6817954,-44.0674383,WISE,w3,0,NULL,NULL,NULL,NULL,0.435546875,0.19090909090909092,0,Image lacks central blob
FITS/TAM/index-12/WISE+(AllWISE)--w2,12,96.6817954,-44.0674383,WISE,w2,1,"(22, 21)",8,1.0,0.0,0.349609375,0.11363636363636363,,NULL
FITS/TAM/index-12/DSS--DSS2+Blue,12,96.6817954,-44.0674383,DSS,DSS2+Blue,1,"(18, 17)",11,1.0,0.6265822784810127,0.607421875,0.4881632653061225,,NULL
FITS/TAM/index-12/2MASS--K,12,96.6817954,-44.0674383,2MASS,K,1,"(29, 29)",4,2.8284271247461903,0.0,0.310546875,0.010749798441279226,,NULL
FITS/TAM/index-12/WISE+(AllWISE)--w4,12,96.6817954,-44.0674383,WISE,w4,0,NULL,NULL,NULL,NULL,0.568359375,0.4868686868686869,0,Image lacks central blob
FITS/TAM/index-12/DSS--DSS2+Red,12,96.6817954,-44.0674383,DSS,DSS2+Red,1,"(29, 30)",14,1.0,0.26371951219512196,0.431640625,0.2016949152542373,,NULL
FITS/TAM/index-12/DSS--DSS2+IR,12,96.6817954,-44.0674383,DSS,DSS2+IR,1,"(29, 29)",11,1.4142135623730951,0.06516290726817042,0.439453125,0.12542372881355932,,NULL
FITS/TAM/index-12/WISE+(AllWISE)--w1,12,96.6817954,-44.0674383,WISE,w1,1,"(22, 21)",7,1.0,0.0,0.337890625,0.10656565656565657,,NULL
FITS/TAM/index-12/2MASS--J,12,96.6817954,-44.0674383,2MASS,J,1,"(29, 29)",4,2.8284271247461903,0.0,0.310546875,0.014780972856758936,,NULL
FITS/TAM/index-12/2MASS--H,12,96.6817954,-44.0674383,2MASS,H,1,"(29, 29)",4,2.8284271247461903,0.0,0.310546875,0.011824778285407149,,NULL
FITS/TAM/index-13/WISE+(AllWISE)--w3,13,91.4513962,-16.9593784,WISE,w3,0,NULL,NULL,NULL,NULL,0.435546875,0.20049382716049383,0,Image lacks central blob
FITS/TAM/index-13/WISE+(AllWISE)--w2,13,91.4513962,-16.9593784,WISE,w2,1,"(22, 22)",8,1.4142135623730951,0.0,0.345703125,0.11604938271604938,,NULL
FITS/TAM/index-13/DSS--DSS1+Blue,13,91.4513962,-16.9593784,DSS,DSS1+Blue,1,"(29, 30)",16,1.0,0.46789989118607184,0.509765625,0.29717514124293787,,NULL
FITS/TAM/index-13/DSS--DSS1+Red,13,91.4513962,-16.9593784,DSS,DSS1+Red,1,"(17, 17)",11,1.4142135623730951,0.6452905811623246,0.498046875,0.40816326530612246,,NULL
FITS/TAM/index-13/DSS--DSS2+Blue,13,91.4513962,-16.9593784,DSS,DSS2+Blue,1,"(17, 17)",9,1.4142135623730951,0.4119601328903654,0.623046875,0.30612244897959184,,NULL
FITS/TAM/index-13/2MASS--K,13,91.4513962,-16.9593784,2MASS,K,1,"(30, 29)",4,2.23606797749979,0.0,0.279296875,0.015318462778822897,,NULL
FITS/TAM/index-13/WISE+(AllWISE)--w4,13,91.4513962,-16.9593784,WISE,w4,0,NULL,NULL,NULL,NULL,0.599609375,0.44,0,Image lacks central blob
FITS/TAM/index-13/DSS--DSS2+Red,13,91.4513962,-16.9593784,DSS,DSS2+Red,1,"(30, 30)",14,0.0,0.2115702479338843,0.447265625,0.18870056497175142,,NULL
FITS/TAM/index-13/DSS--DSS2+IR,13,91.4513962,-16.9593784,DSS,DSS2+IR,1,"(30, 30)",9,0.0,0.0,0.416015625,0.10762711864406779,,NULL
